number of objects(excl. sun):
2
length 365,25 d
print step 1 d
number pf Lie-terms: 12
Log-EPS: -11
minimal step: 1E-11
time  a  e  i  som  Lom  M
0,0766598220396988 1,00000022727881 0,000476737628383064 0,001 2,78064513805676E-15 283,804349753606 103,751293048559  
0,0766598220396988 2,00064993139557 0,100214273152823 2,45251515017685E-7 7,71727871090415 352,85907999964 9,28296345530194  
0,0793976728268309 1,00000024345618 0,000493412736367186 0,001 360 284,297283792566 104,242489070631  
0,0793976728268309 2,00069001471008 0,100227151663937 2,60171735542932E-7 7,97394303054422 352,620963978951 9,61584751669463  
0,082135523613963 1,00000026015214 0,000510051050085873 0,001 5,56129027611351E-15 284,790209720013 104,73369320018  
0,082135523613963 2,00073065593168 0,100240164477927 2,75272122187707E-7 8,22881989359469 352,384452940853 9,94885476861943  
0,0848733744010951 1,0000002773617 0,000526651331334858 0,001 5,56129027611351E-15 285,283127281427 105,224905691596  
0,0848733744010951 2,0007717971942 0,100253290313079 2,9052947393801E-7 8,48187813933854 352,149576246389 10,281986756027  
0,0876112251882272 1,00000029507973 0,000543212344990396 0,001 1,1122580552227E-14 285,776036224798 105,716126796765  
0,0876112251882272 2,00081338222107 0,100266508531954 3,05921261351002E-7 8,73308866274007 351,916361469171 10,6152448546631  
0,0903490759753593 1,00000031330097 0,000559732859109724 0,001 2,78064513805676E-14 286,268936300385 106,207356765302  
0,0903490759753593 2,00085535642822 0,100279799179393 3,21425667979067E-7 8,98242436177394 351,684834436764 10,9486302770614  
0,0930869267624914 1,00000033201996 0,00057621164502607 0,001 1,66838708283405E-14 286,761827261419 106,698595843855  
0,0930869267624914 2,0008976670106 0,100293143014092 3,37021624982354E-7 9,22986008138661 351,455019275163 11,2821440787527  
0,0958247775496235 1,00000035123115 0,00059264747744742 0,001 2,78064513805676E-14 287,254708863694 107,189844276507  
0,0958247775496235 2,0009402630129 0,100306521534045 3,52688839248298E-7 9,47537255463231 351,226938455893 11,6157871646397  
0,0985626283367556 1,0000003709288 0,000609039134554011 0,001 1,1122580552227E-14 287,747580865829 107,681102304518  
