number of objects(excl. sun):
2
length 365,25 d
print step 1 d
number of Lie-terms: 12
Log-EPS: -11
minimal step: 1E-11
time  x  y  z  vx  vy  vz
0 1 0 0 0 0,0172106978476658 3,0038334403817E-7  
0 1,8 0 0 0 0,013447499336187 0  
0,054757015742642 1,78168281387321 0,26804463670811 2,19142375567345E-10 -0,00182758636322257 0,0133118486010344 3,17146912208099E-11  
0,0574948665297741 0,935459898248295 0,3536154169435 6,17175331210329E-6 -0,00607949583765592 0,0160999893425995 2,80997823592891E-7  
0,0574948665297741 1,7798099703211 0,281349610440502 2,52320855485685E-10 -0,00191807979913846 0,0132979875187602 3,46575048947243E-11  
0,0602327173169062 0,929242326233453 0,369662304608942 6,45182433659136E-6 -0,00635534075266486 0,0159929950658822 2,79130421183194E-7  
0,0602327173169062 1,77784669714386 0,294640389258545 2,8848681169589E-10 -0,00200844462918758 0,0132834589772852 3,76885972312938E-11  
0,0629705681040383 0,922749845221803 0,385599830621055 6,72998664015323E-6 -0,00662930025011668 0,015881271473486 2,77180476643526E-7  
0,0629705681040383 1,77579312589555 0,307916306328176 3,27725382651088E-10 -0,00209867496169258 0,0132682642371796 4,08016881665977E-11  
0,0657084188911704 0,915984381278367 0,401423282211017 7,00615796945604E-6 -0,00690129313189586 0,0157648518930055 2,75148571650145E-7  
0,0657084188911704 1,77364939400773 0,321176696106803 3,7011543195408E-10 -0,0021887649333966 0,0132524046208356 4,39905121603643E-11  
0,0684462696783025 0,908947941371781 0,417127980637515 7,28025666505902E-6 -0,00717123879294211 0,0156437710501182 2,73035312280457E-7  
0,0684462696783025 1,77141564476077 0,334420894405189 4,15729574906593E-10 -0,00227870871005004 0,0132358815125854 4,72488419801735E-11  
0,0711841204654346 0,901642612769118 0,432709282579514 7,55220168572191E-6 -0,00743905724545898 0,0155180650578879 2,7084132882633E-7  
0,0711841204654346 1,76909202725455 0,347648238449431 4,64634228026971E-10 -0,00236850048695318 0,0132186963587765 5,05705108402849E-11  
0,0739219712525667 0,894070562406604 0,448162581518122 7,82191263252296E-6 -0,00770466914292451 0,0153877714056454 2,68567275600019E-7  
0,0739219712525667 1,76667869637867 0,360858066942998 5,16889679853778E-10 -0,00245813448945915 0,0132008506678047 5,39494328250969E-11  
0,0766598220396988 0,886234036236419 0,463483309107122 8,08930977277928E-6 -0,00796799580389633 0,015252928947448 2,66213830732753E-7  
0,0766598220396988 1,76417581278215 0,374049720128775 5,72550181295511E-10 -0,00254760497344168 0,0131823460101021 5,73796215525308E-11  
0,0793976728268309 0,878135358549811 0,478666936531749 8,35431406376204E-6 -0,00822895923560371 0,0151135778901241 2,63781695966068E-7  
0,0793976728268309 1,7615835428427 0,387222539851076 6,31664053753951E-10 -0,0026369062257322 0,013163184018083 6,08552070561857E-11  
0,082135523613963 0,869776931276711 0,49370897585532 8,61684717619946E-6 -0,00848748215731923 0,0149697597809053 2,61271596435952E-7  
0,082135523613963 1,75890205863554 0,400375869617582 6,94273813238351E-10 -0,00272603256453045 0,0131433663860436 6,4370450886668E-11  
0,0848733744010951 0,861161233262107 0,508604981353276 8,87683151756037E-6 -0,0087434880235026 0,014821517494651 2,58684280449869E-7  
0,0848733744010951 1,75613153790184 0,413509054661151 7,60416308698061E-10 -0,00281497833979272 0,0131228948700204 6,79197594519004E-11  
0,0876112251882272 0,852290819519374 0,523350550834258 9,13419025511124E-6 -0,00899690104670956 0,0146688952206703 2,56020519256754E-7  
0,0876112251882272 1,7532721640168 0,426621442001477 8,30122872829684E-10 -0,0029037379336016 0,0131017712876045 7,14976956333594E-11  
0,0903490759753593 0,843168320460831 0,537941326947802 9,38884733873978E-6 -0,0092476462202586 0,0145119384491443 2,53281106810046E-7  
0,0903490759753593 1,7503241259573 0,439712380506524 9,0341948365945E-10 -0,00299230576052081 0,0130799975177151 7,5098988730026E-11  
0,0930869267624914 0,833796441105747 0,552372998478253 9,64072752353805E-6 -0,00949564934064848 0,0143506939571551 2,50466859523843E-7  
0,0930869267624914 1,74728761826929 0,452781220953735 9,80326935259759E-10 -0,00308067626793842 0,0130575755003333 7,87185427943882E-11  
0,0958247775496235 0,824177960266055 0,566641301624522 9,88975639213841E-6 -0,00974083702971959 0,0141852097943253 2,47578616022263E-7  
0,0958247775496235 1,74416284103478 0,465827316090934 1,06086101602847E-9 -0,00316884393640148 0,0130345072361956 8,2351443435153E-11  
0,0985626283367556 0,814315729710041 0,580742021265288 1,01358603767954E-5 -0,00998313675655235 0,014015535268073 2,44617236882099E-7  
0,0985626283367556 1,7409499998385 0,478850020696923 1,14503269303848E-9 -0,00325680327994479 0,0130107947864521 8,59929631695176E-11  
0,101300479123888 0,804212673304271 0,594670992209255 1,03789667812069E-5 -0,0102224768590958 0,013841720928488 2,41583604368853E-7  
0,101300479123888 1,73764930573429 0,491848691641702 1,23284830105131E-9 -0,00334454884641623 0,0129864402722881 8,96385654140355E-11  
0,10403832991102 0,793871786134015 0,608424100430114 1,06190038020684E-5 -0,0104587865655199 0,0136638185528331 2,3847862216624E-7  
0,10403832991102 1,73426097521108 0,504822687946305 1,32430973487951E-9 -0,00343207521780066 0,012961445874513 9,32839072074487E-11  
0,106776180698152 0,783296133602475 0,621997284285809 1,08559005503528E-5 -0,0106919960152845 0,0134818811296769 2,35303215099247E-7  
0,106776180698152 1,73078523015863 0,517771370842202 1,41941464387792E-9 -0,00351937701054434 0,0129358138331169 9,69248407615075E-11  
0,109514031485284 0,772488850509074 0,635386535721754 1,10895870723112E-5 -0,0109220362799196 0,0132959628426633 2,32058328850862E-7  
0,109514031485284 1,72722229783285 0,530694103830251 1,51815662744018E-9 -0,00360644887588128 0,0129095464467981 1,00557413936937E-10  
0,112251882272416 0,761453140107126 0,648587901457653 1,1319994370186E-5 -0,0111488393835091 0,0131061190539225 2,28744929672538E-7  
0,112251882272416 1,72357241082094 0,543590252739152 1,62052543047421E-9 -0,0036932855001628 0,0128826460724623 1,04177869741518E-10  
0,114989733059548 0,750192273141161 0,661597484157534 1,15470544226325E-5 -0,0113723383228734 0,0129124062871302 2,25364004088521E-7  
0,114989733059548 1,71983580700601 0,556459185783397 1,72650713792679E-9 -0,00377988160519131 0,0128551151246959 1,07782644945918E-10  
0,11772758384668 0,738709586864225 0,674411443582688 1,17707002048411E-5 -0,011592467087443 0,0127148822102195 2,21916558594117E-7  
0,11772758384668 1,71601272953151 0,569300273620677 1,83608436752179E-9 -0,00386623194855907 0,0128269560752157 1,11368367910572E-10  
0,120465434633812 0,727008484035466 0,687025997727135 1,19908657083551E-5 -0,0118091606788192 0,0125136056177524 2,18403619348015E-7  
0,120465434633812 1,71210342676528 0,582112889408726 1,94923645996861E-9 -0,00395233132399247 0,0127981714522952 1,14931855713803E-10  
0,123203285420945 0,715092431898317 0,699437423935301 1,22074859605779E-5 -0,0120223551300142 0,0123086364129565 2,14826231858769E-7  
0,123203285420945 1,70810815226318 0,594896408861585 2,06593966598544E-9 -0,00403817456170206 0,0127687638401718 1,18470110667581E-10  
0,125941136208077 0,702964961139597 0,711642060001563 1,24204970439635E-5 -0,0122319875243654 0,0121000355894322 2,11185460665528E-7  
0,125941136208077 1,70402716473251 0,607650210305257 2,18616732956658E-9 -0,00412375652873874 0,0127387358784335 1,21980316303021E-10  
0,128678986995209 0,690629664829866 0,723636305251343 1,26298361148851E-5 -0,0124379960141191 0,0118878652125379 2,07482389013149E-7  
0,128678986995209 1,69986072799493 0,620373674732749 2,30989006700256E-9 -0,00420907212935586 0,0127080902613894 1,25459832903071E-10  
0,131416837782341 0,678090197345369 0,735416621603426 1,28354414221763E-5 -0,012640319838677 0,0116721884004583 2,03718118521774E-7  
0,131416837782341 1,69560911094909 0,633066185858468 2,43707594123694E-9 -0,00429411630537717 0,0126768297374233 1,28906192654882E-10  
0,134154688569473 0,665350273271897 0,746979534613187 1,30372523253389E-5 -0,0128388993425006 0,0114530693049629 1,99893768850998E-7  
0,134154688569473 1,69127258753287 0,645727130171969 2,56769063121368E-9 -0,00437888403657046 0,0126449571083338 1,32317094489289E-10  
0,136892539356605 0,652413666290919 0,758321634496435 1,32352093124117E-5 -0,0130336759926685 0,0112305730918598 1,96010477358736E-7  
0,136892539356605 1,68685143668529 0,65835589699103 2,70169759593367E-9 -0,00446337034102631 0,0126124752286607 1,35690398669659E-10  
0,139630390143737 0,639284208048332 0,769439577133549 1,34292540174969E-5 -0,0132245923960804 0,0110047659211538 1,92069398754903E-7  
0,139630390143737 1,6823459423079 0,670951878514056 2,83905823299882E-9 -0,00454757027554176 0,0125793870049988 1,39024121187244E-10  
0,142368240930869 0,625965787006189 0,780330085053635 1,36193292379362E-5 -0,0134115923163048 0,0107757149269122 1,88071704750015E-7  
0,142368240930869 1,67775639322599 0,683514469871786 2,97973203147661E-9 -0,00463147893600808 0,0125456953953022 1,42316428015083E-10  
0,145106091718001 0,612462347277759 0,7909899483984 1,38053789511339E-5 -0,0135946206900632 0,0105434881968479 1,84018583698841E-7  
0,145106091718001 1,67308308314922 0,696043069178296 3,12367671896775E-9 -0,00471509145780227 0,0125114034081777 1,4556562926759E-10  
0,147843942505133 0,598777887446277 0,801416025865477 1,39873483310209E-5 -0,013773623643348 0,0103081547516245 1,79911240239213E-7  
0,147843942505133 1,66832631063197 0,7085370775813 3,27084840280404E-9 -0,00479840301618154 0,0124765141021698 1,48770173308189E-10  
0,150581793292266 0,584916459367778 0,811605245630914 1,41651837641551E-5 -0,0139485485071681 0,0100697845238911 1,75750894926114E-7  
0,150581793292266 1,66348637903327 0,720995899311723 3,42120170534381E-9 -0,00488140882668012 0,0124410305850378 1,51928640842808E-10  
0,153319644079398 0,570882166958358 0,821554606250566 1,43388328654539E-5 -0,014119343832919 0,00982844833705392 1,7153878386117E-7  
0,153319644079398 1,65856359647629 0,733418941732552 3,574689893368E-9 -0,00496410414550767 0,0124049560130254 1,5503973903273E-10  
0,15605749486653 0,556679164966262 0,83126117754013 1,45082444935535E-5 -0,0142859594073715 0,00958421788379116 1,67276158317664E-7  
0,15605749486653 1,65355827580751 0,745805615386955 3,73126500161111E-9 -0,00504648426994866 0,0123682935901247 1,58102295656228E-10  
0,158795345653662 0,542311657729178 0,840722101433572 1,46733687657915E-5 -0,0144483462672769 0,00933716570431809 1,62964284361193E-7  
0,158795345653662 1,6484707345554 0,758155334045657 3,89087795048906E-9 -0,00512854453876187 0,0123310465673335 1,61115253344598E-10  
0,161533196440794 0,527783897917109 0,849934592819695 1,48341570728073E-5 -0,0146064567135824 0,00908736516441022 1,58604442466099E-7  
0,161533196440794 1,64330129488879 0,770467514753572 4,05347865810958E-9 -0,00521028033257936 0,0122932182419081 1,6407766391468E-10  
0,164271047227926 0,513100185261241 0,858895940356611 1,49905620927578E-5 -0,0147602443252544 0,00883489043319091 1,54197927127787E-7  
0,164271047227926 1,63805028357475 0,782741577875686 4,21901614667134E-9 -0,00529168707430422 0,0122548119566118 1,66988682816677E-10  
0,167008898015058 0,498264865269169 0,867603507263891 1,5142537805143E-5 -0,0149096639727054 0,00857981646069107 1,49746046471071E-7  
0,167008898015058 1,63271803193617 0,794976947142188 4,38743864337532E-9 -0,00537276022950624 0,0122158310989588 1,69847563713084E-10  
0,16974674880219 0,48328232792691 0,876054732092155 1,52900395042375E-5 -0,0150546718308207 0,00832221895518814 1,45250121854664E-7  
0,16974674880219 1,62730487580885 0,80717304969284 4,55869367598612E-9 -0,00545349530681504 0,0121762791004552 1,72653653201785E-10  
0,172484599589322 0,468157006388083 0,884247129469902 1,54330238121254E-5 -0,0151952253915815 0,00806217436033163 1,40711487471942E-7  
0,172484599589322 1,6218111554983 0,819329316120588 4,73272816319299E-9 -0,00553388785830974 0,0121361594358361 1,75406385693916E-10  
0,175222450376454 0,452893375650669 0,892178290827358 1,5571448691334E-5 -0,0153312834762813 0,0077997598320627 1,36131489948117E-7  
0,175222450376454 1,61623721573602 0,83144518051441 4,90948849992972E-9 -0,00561393347990467 0,012095475622301 1,78105278454796E-10  
0,177960301163587 0,437495951221765 0,899845885097146 1,57052734570625E-5 -0,0154628062473319 0,00753505321533512 1,31511487933937E-7  
0,177960301163587 1,61058340563557 0,843520080501395 5,08892063781958E-9 -0,00569362781173043 0,0120542312187459 1,80749926814248E-10  
0,180698151950719 0,421969287770731 0,907247659391575 1,58344587890028E-5 -0,0155897552196568 0,0072681330206451 1,26852851696058E-7  
0,180698151950719 1,60485007864808 0,855553457288056 5,27097016091738E-9 -0,00577296653850978 0,012012429824994 1,83339999550815E-10  
0,183436002737851 0,406317977771158 0,914381439656376 1,59589667427501E-5 -0,0157120932716674 0,00699907840037763 1,22156962704211E-7  
0,183436002737851 1,59903759251751 0,867544755700873 5,45558235692381E-9 -0,00585194538992757 0,0119700750810244 1,85875234452757E-10  
0,186173853524983 0,390546650132062 0,921245131300685 1,6078760760797E-5 -0,0158297846558218 0,00672796912497673 1,17425213215289E-7  
0,186173853524983 1,59314630923551 0,879493424226058 5,64270228404993E-9 -0,00593056014099446 0,0119271706661993 1,88355434057334E-10  
0,188911704312115 0,374659968818741 0,927836719803121 1,61938056831128E-5 -0,0159427950087606 0,0064548855589472 1,12659005854502E-7  
